tip	date	distance	residual
245258/Duck/Vietnam/2013-01-23/H5N1	2013.0602739726028	0.03842709145067893	-0.0034993713344540836
170853/Duck/Vietnam/2012-08-29/H5N1	2012.6584699453551	0.03721709145067894	-0.0022342361075395126
167357/Duck/Vietnam/2013-03-04/H5N1	2013.1698630136987	0.04242709145067893	-1.7444594223645776E-4
167358/Duck/Vietnam/2013-03-04/H5N1	2013.1698630136987	0.04242709145067893	-1.7444594223645776E-4
167344/Duck/Vietnam/2013-01-05/H5N1	2013.0109589041097	0.04242709145067893	8.044122390494998E-4
167361/Duck/Vietnam/2013-03-14/H5N1	2013.1972602739727	0.04243709145067894	-3.3321459418426264E-4
167349/Duck/Vietnam/2013-01-15/H5N1	2013.0383561643835	0.04122709145067894	-5.643564128965314E-4
245263/Duck/Vietnam/2013-01-10/H5N1	2013.0246575342467	0.04122709145067894	-4.799720869235122E-4
167348/Duck/Vietnam/2013-01-14/H5N1	2013.035616438356	0.04122709145067894	-5.474795477005065E-4
167360/Duck/Vietnam/2013-03-07/H5N1	2013.1780821917807	0.042527091450678935	-1.25076537820977E-4
167353/Chicken/Vietnam/2013-02-18/H5N1	2013.131506849315	0.04057709145067894	-0.0017881698295116391
167343/Chicken/Vietnam/2013-01-02/H5N1	2013.0027397260274	0.04057709145067894	-9.949571653659686E-4
167351/Duck/Vietnam/2013-01-18/H5N1	2013.0465753424658	0.04057709145067894	-0.001264987008479275
167352/Chicken/Vietnam/2013-02-05/H5N1	2013.0958904109589	0.04264709145067893	5.012294180171337E-4
167363/Duck/Vietnam/2013-03-22/H5N1	2013.2191780821918	0.04296709145067893	6.177048425996118E-5
167350/Chicken/Vietnam/2013-01-15/H5N1	2013.0383561643835	0.040127091450678935	-0.0016643564128965352
167354/Chicken/Vietnam/2013-02-19/H5N1	2013.1342465753426	0.04143709145067894	-9.450466947076644E-4
143928/Muscovy_duck/Vietnam/2013-02-06/H5N1	2013.0986301369862	0.04293709145067894	7.743525528228976E-4
167356/Duck/Vietnam/2013-03-01/H5N1	2013.1616438356164	0.040877091450678936	-0.0016738153466519315
167362/Duck/Vietnam/2013-03-20/H5N1	2013.213698630137	0.040127091450678935	-0.002744475785351537
245268/Swiftlet/Vietnam/2013-04-04/H5N1	2013.2547945205479	0.04076709145067894	-0.0023576287632688167
167374/Duck/Vietnam/2014-02-10/H5N1	2014.109589041096	0.050007091450678935	0.0016167892960154903
170547/Chicken/Vietnam/2013-01-23/H5N1	2013.0602739726028	0.040307091450678935	-0.001619371334454077
245253/Muscovy_duck/Vietnam/2012-09-26/H5N1	2012.7349726775956	0.03842709145067893	-0.001495497206688158
245247/Chicken/Vietnam/2012-09-26/H5N1	2012.7349726775956	0.03842709145067893	-0.001495497206688158
167364/Duck/Vietnam/2013-03-30/H5N1	2013.2410958904109	0.03970709145067893	-0.003333244437295803
136256/Duck/Vietnam/2012-07-15/H5N1	2012.535519125683	0.037117091450678937	-0.0015768521981924175
143766/Duck/Vietnam/2012-07-28/H5N1	2012.5710382513662	0.037117091450678937	-0.0017956519942247604
245245/Duck/Vietnam/2012-08-05/H5N1	2012.5928961748634	0.037117091450678937	-0.0019302980225534491
136193/Chicken/Vietnam/2012-09-01/H5N1	2012.6666666666667	0.037117091450678937	-0.0023847283681627737
136249/Duck/Vietnam/2012-08-18/H5N1	2012.6284153005465	0.037117091450678937	-0.0021490978185875684
190034/Duck/Vietnam/2013-11-01/H5N1	2013.8328767123287	0.05130709145067896	0.004621352680670147
190039/Duck/Vietnam/2013-11-01/H5N1	2013.8328767123287	0.05130709145067896	0.004621352680670147
190042/Duck/Vietnam/2013-11-01/H5N1	2013.8328767123287	0.05130709145067896	0.004621352680670147
190043/Duck/Vietnam/2013-11-01/H5N1	2013.8328767123287	0.05130709145067896	0.004621352680670147
190040/Duck/Vietnam/2013-11-01/H5N1	2013.8328767123287	0.051957091450678956	0.005271352680670145
190041/Duck/Vietnam/2013-11-01/H5N1	2013.8328767123287	0.05205709145067896	0.005371352680670148
190044/Duck/Vietnam/2013-11-01/H5N1	2013.8328767123287	0.05010709145067895	0.003421352680670141
190045/Duck/Vietnam/2013-11-01/H5N1	2013.8328767123287	0.05010709145067895	0.003421352680670141
190090/Duck/Vietnam/2013-11-01/H5N1	2013.8328767123287	0.05182709145067895	0.00514135268067014
190033/Duck/Vietnam/2013-11-01/H5N1	2013.8328767123287	0.05182709145067895	0.00514135268067014
190050/Duck/Vietnam/2013-11-01/H5N1	2013.8328767123287	0.05182709145067895	0.00514135268067014
190037/Duck/Vietnam/2013-11-01/H5N1	2013.8328767123287	0.05247709145067895	0.005791352680670138
190038/Duck/Vietnam/2013-11-01/H5N1	2013.8328767123287	0.05247709145067895	0.005791352680670138
190032/Duck/Vietnam/2013-11-01/H5N1	2013.8328767123287	0.05201709145067895	0.005331352680670136
190035/Duck/Vietnam/2013-11-01/H5N1	2013.8328767123287	0.052137091450678956	0.005451352680670145
190036/Duck/Vietnam/2013-11-01/H5N1	2013.8328767123287	0.05203709145067895	0.005351352680670142
167388/Duck/Vietnam/2014-02-13/H5N1	2014.1178082191782	0.053467091450678954	0.005026158700430987
283461/Chicken/Vietnam/2015-11-07/H5N1	2015.849315068493	0.06013709145067895	0.0010299798974456112
283459/Chicken/Vietnam/2015-11-07/H5N1	2015.849315068493	0.06013709145067895	0.0010299798974456112
283460/Chicken/Vietnam/2015-11-07/H5N1	2015.849315068493	0.06013709145067895	0.0010299798974456112
283462/Chicken/Vietnam/2015-11-07/H5N1	2015.849315068493	0.06023709145067895	0.001129979897445614
245305/Duck/Vietnam/2015-08-20/H5N1	2015.6328767123289	0.05756709145067895	-2.067477521821015E-4
245228/Chicken/Vietnam/2014-08-11/H5N1	2014.6082191780822	0.05359709145067896	0.0021351998305983236
245229/Duck/Vietnam/2014-08-25/H5N1	2014.6465753424657	0.05359709145067896	0.0018989237178752907
245216/Duck/Vietnam/2014-01-17/H5N1	2014.0438356164384	0.049777091450678955	0.0017918340606863578
245225/Duck/Vietnam/2014-03-10/H5N1	2014.186301369863	0.04980709145067896	9.44237070565894E-4
245218/Chicken/Vietnam/2014-02-14/H5N1	2014.1205479452055	0.05093709145067895	0.002479281835236734
245223/Duck/Vietnam/2014-02-26/H5N1	2014.1534246575343	0.05093709145067895	0.002276759452902198
245219/Chicken/Vietnam/2014-02-17/H5N1	2014.1287671232876	0.05018709145067895	0.0016786512396539874
167371/Duck/Vietnam/2014-02-06/H5N1	2014.0986301369862	0.048987091450678956	6.642967567942817E-4
245221/Chicken/Vietnam/2014-02-21/H5N1	2014.1397260273973	0.05073709145067896	0.0021611437788752255
245217/Duck/Vietnam/2014-02-06/H5N1	2014.0986301369862	0.05008709145067896	0.0017642967567942855
245226/Chicken/Vietnam/2014-03-17/H5N1	2014.2054794520548	0.050837091450678946	0.0018560990142043668
167366/Duck/Vietnam/2014-02-03/H5N1	2014.0904109589042	0.04888709145067895	6.149273523770246E-4
167387/Duck/Vietnam/2014-02-26/H5N1	2014.1534246575343	0.04888709145067895	2.2675945290220184E-4
167372/Chicken/Vietnam/2014-02-07/H5N1	2014.1013698630136	0.04954709145067895	0.0012074198916000242
245224/Duck/Vietnam/2014-03-06/H5N1	2014.1753424657534	0.048237091450678955	-5.582554686553373E-4
167376/Duck/Vietnam/2014-02-11/H5N1	2014.1123287671232	0.05172709145067895	0.003319912430821255
167386/Duck/Vietnam/2014-02-26/H5N1	2014.1534246575343	0.055787091450678956	0.007126759452902205
167382/Chicken/Vietnam/2014-02-19/H5N1	2014.1342465753426	0.052567091450678956	0.004024897509263721
167368/Chicken/Vietnam/2014-02-04/H5N1	2014.0931506849315	0.04943709145067895	0.001148050487182771
167378/Duck/Vietnam/2014-02-16/H5N1	2014.1260273972603	0.050837091450678946	0.0023455281048482338
167370/Duck/Vietnam/2014-02-05/H5N1	2014.0958904109589	0.05018709145067895	0.001881173621988523
167384/Chicken/Vietnam/2014-02-21/H5N1	2014.1397260273973	0.049637091450678954	0.0010611437788752218
167379/Duck/Vietnam/2014-02-16/H5N1	2014.1260273972603	0.04843709145067895	-5.447189515176559E-5
167381/Chicken/Vietnam/2014-02-18/H5N1	2014.131506849315	0.05039709145067895	0.0018717743744597407
167375/Duck/Vietnam/2014-02-10/H5N1	2014.109589041096	0.04950709145067895	0.0011167892960155038
167369/Chicken/Vietnam/2014-02-05/H5N1	2014.0958904109589	0.05344709145067896	0.005141173621988536
167385/Chicken/Vietnam/2014-02-26/H5N1	2014.1534246575343	0.04885709145067895	1.967594529021996E-4
167367/Duck/Vietnam/2014-02-03/H5N1	2014.0904109589042	0.04937709145067896	0.001104927352377029
167383/Chicken/Vietnam/2014-02-21/H5N1	2014.1397260273973	0.04861709145067895	4.1143778875214754E-5
167380/Chicken/Vietnam/2014-02-16/H5N1	2014.1260273972603	0.04872709145067896	2.3552810484824688E-4
245213/Duck/Vietnam/2014-07-23/H5N1	2014.5561643835617	0.057887091450678954	0.006745860269294371
224905/Domestic_duck/Vietnam/2013-08-13/H5N1	2013.613698630137	0.047437091450678946	0.0021015018962384432
224906/Domestic_duck/Vietnam/2013-11-11/H5N1	2013.8602739726027	0.046767091450678956	-8.741597127589346E-5
224911/Domestic_duck/Vietnam/2013-11-11/H5N1	2013.8602739726027	0.04666709145067895	-1.8741597127589632E-4
224912/Domestic_duck/Vietnam/2013-11-11/H5N1	2013.8602739726027	0.046877091450678955	2.258402872410553E-5
245152/Quail/Vietnam/2013-07-18/H5N1	2013.5424657534247	0.04505709145067895	1.6030039129779489E-4
245227/Duck/Vietnam/2014-04-03/H5N1	2014.2520547945205	0.048417091450678955	-8.508076941031797E-4
224900/Pheasant/Vietnam/2013-02-04/H5N1	2013.0931506849315	0.04491709145067895	0.0027881062832114042
245145/Pheasant/Vietnam/2013-04-04/H5N1	2013.2547945205479	0.04491709145067895	0.001792371236731198
224898/Pheasant/Vietnam/2013-02-04/H5N1	2013.0931506849315	0.04556709145067895	0.003438106283211402
224902/Pheasant/Vietnam/2013-02-04/H5N1	2013.0931506849315	0.04546709145067895	0.003338106283211399
224903/Pheasant/Vietnam/2013-02-04/H5N1	2013.0931506849315	0.04684709145067895	0.004718106283211405
224901/Pheasant/Vietnam/2013-02-04/H5N1	2013.0931506849315	0.04370709145067895	0.0015781062832114015
224899/Pheasant/Vietnam/2013-02-04/H5N1	2013.0931506849315	0.04710709145067895	0.004978106283211402
245153/Quail/Vietnam/2013-04-20/H5N1	2013.2986301369863	0.04326709145067895	-1.2765860638388332E-4
245274/Duck/Vietnam/2012-12-07/H5N1	2012.931693989071	0.041327091450678956	1.9268853835544691E-4
136251/Duck/Vietnam/2012-08-19/H5N1	2012.6311475409836	0.039967091450678956	6.840714278713647E-4
245273/Duck/Vietnam/2012-12-04/H5N1	2012.9234972677596	0.04325709145067896	0.0021731807989787064
245254/Muscovy_duck/Vietnam/2012-10-12/H5N1	2012.77868852459	0.03951709145067895	-6.747892633455141E-4
234266/Duck/Vietnam/2013-05-24/H5N1	2013.3917808219178	0.042677091450678946	-0.0012914720229990004
234248/Duck/Vietnam/2013-05-24/H5N1	2013.3917808219178	0.042677091450678946	-0.0012914720229990004
234269/Duck/Vietnam/2013-05-24/H5N1	2013.3917808219178	0.042677091450678946	-0.0012914720229990004
234262/Duck/Vietnam/2013-01-24/H5N1	2013.0630136986301	0.042677091450678946	7.337518003516855E-4
234250/Duck/Vietnam/2013-05-24/H5N1	2013.3917808219178	0.04277709145067895	-0.0011914720229989975
245231/Muscovy_duck/Vietnam/2015-01-24/H5N1	2015.0630136986301	0.05406709145067894	-1.9635979170557621E-4
245232/Muscovy_duck/Vietnam/2015-01-24/H5N1	2015.0630136986301	0.05406709145067894	-1.9635979170557621E-4
167373/Duck/Vietnam/2014-02-08/H5N1	2014.1041095890412	0.051427091450678954	0.003070543026404006
245220/Chicken/Vietnam/2014-02-20/H5N1	2014.13698630137	0.050127091450678944	0.0015680206440694608
167347/Duck/Vietnam/2013-01-10/H5N1	2013.0246575342467	0.04201709145067895	3.1002791307650074E-4
167377/Duck/Vietnam/2014-02-14/H5N1	2014.1205479452055	0.044077091450678944	-0.004380718164763271
173146/Duck/Vietnam/2013-02-06/H5N6	2013.0986301369862	0.04146709145067896	-6.956474471770877E-4
136139/Duck/Vietnam/2012-08-20/H5N1	2012.6338797814208	0.04016709145067895	8.672406743302705E-4
136185/Duck/Vietnam/2012-09-06/H5N1	2012.6803278688524	0.03776709145067895	-0.0018188821358664162
245248/Duck/Vietnam/2012-10-09/H5N1	2012.7704918032787	0.03721709145067895	-0.0029242970027222523
167342/Duck/Vietnam/2013-01-02/H5N1	2013.0027397260274	0.03821709145067894	-0.0033549571653659696
167345/Duck/Vietnam/2013-01-05/H5N1	2013.0109589041097	0.03821709145067894	-0.0034055877609504917
258635/Chicken/Vietnam/2014-01-20/H5N1	2014.0520547945205	0.03946709145067894	-0.008568796534898178
167346/Duck/Vietnam/2013-01-07/H5N1	2013.0164383561644	0.03886709145067894	-0.002789341491338991
167355/Duck/Vietnam/2013-02-20/H5N1	2013.13698630137	0.039067091450678944	-0.00333192355990191
245296/Duck/Vietnam/2013-02-05/H5N1	2013.0958904109589	0.039067091450678944	-0.0030787705819828523
136252/Duck/Vietnam/2012-08-24/H5N1	2012.6448087431695	0.03786709145067894	-0.0015000823398340843
135993/Muscovy_duck/Vietnam/2012/H5N1	2012.5	0.04243709145067894	0.003961947597841707
135996/Muscovy_duck/Vietnam/2012/H5N1	2012.5	0.04243709145067894	0.003961947597841707
135994/Muscovy_duck/Vietnam/2012/H5N1	2012.5	0.042537091450678945	0.00406194759784171
135995/Muscovy_duck/Vietnam/2012/H5N1	2012.5	0.042537091450678945	0.00406194759784171
134630/Duck/Vietnam/2012-08-11/H5N1	2012.6092896174864	0.04198709145067895	0.0028387174562000475
245259/Duck/Vietnam/2013-01-23/H5N1	2013.0602739726028	0.04190709145067894	-1.937133445407274E-5
245278/Duck/Vietnam/2013-01-16/H5N1	2013.041095890411	0.04190709145067894	9.876672190922003E-5
170859/Muscovy_duck/Vietnam/2012-10-15/H5N1	2012.7868852459017	0.04050709145067894	2.647184760312185E-4
245260/Duck/Vietnam/2013-01-25/H5N1	2013.0657534246575	0.04397709145067894	0.0020168749351574325
136170/Duck/Vietnam/2012-07-31/H5N1	2012.5792349726776	0.03986709145067894	9.038557451519838E-4
136316/Duck/Vietnam/2012-07-16/H5N1	2012.5382513661202	0.03986709145067894	0.0011563170482682752
136257/Duck/Vietnam/2012-07-31/H5N1	2012.5792349726776	0.03996709145067894	0.0010038557451519867
136169/Duck/Vietnam/2012-07-27/H5N1	2012.568306010929	0.03996709145067894	0.0010711787593145547
136250/Duck/Vietnam/2012-08-16/H5N1	2012.622950819672	0.03996709145067894	7.345636884946091E-4
138183/Muscovy_duck/Vietnam/2012/H5N1	2012.5	0.04061709145067894	0.002141947597841705
245261/Duck/Vietnam/2013-01-16/H5N1	2013.041095890411	0.04061709145067894	-0.0011912332780907794
136190/Duck/Vietnam/2012-08-23/H5N1	2012.6420765027322	0.03886709145067895	-4.832515862929834E-4
143732/Muscovy_duck/Vietnam/2013-04-09/H5N1	2013.268493150685	0.04091709145067895	-0.0022920130892418247
143733/Muscovy_duck/Vietnam/2013-04-09/H5N1	2013.268493150685	0.04091709145067895	-0.0022920130892418247
245162/Duck/Vietnam/2013-04-11/H5N1	2013.2739726027398	0.04071709145067894	-0.002525766819632104
245244/Duck/Vietnam/2013-04-07/H5N1	2013.2630136986302	0.04071709145067894	-0.0024582593588533333
146771/Muscovy_duck/Vietnam/2013-06-05/H5N1	2013.4246575342465	0.040927091450678944	-0.003243994405335314
136132/Duck/Vietnam/2012-09-21/H5N1	2012.72131147541	0.04096709145067894	0.0011286565610155105
179253/Muscovy_duck/Vietnam/2013-04-13/H5N1	2013.2794520547945	0.04398709145067894	7.10479449979394E-4
245237/Duck/Vietnam/2013-05-07/H5N1	2013.345205479452	0.04398709145067894	3.054346853085463E-4
173147/Duck/Vietnam/2013-04-10/H5N2	2013.2712328767122	0.04398709145067894	7.611100455639161E-4
143153/Muscovy_duck/Vietnam/2013-04-10/H5N1	2013.2712328767122	0.04398709145067894	7.611100455639161E-4
143154/Muscovy_duck/Vietnam/2013-04-10/H5N1	2013.2712328767122	0.04398709145067894	7.611100455639161E-4
245144/Chicken/Vietnam/2013-03-08/H5N1	2013.1808219178083	0.04463709145067895	0.001968046596984789
179273/Duck/Vietnam/2013-04-13/H5N1	2013.2794520547945	0.04463709145067895	0.0013604794499794057
179386/Duck/Vietnam/2013-04-10/H5N8	2013.2712328767122	0.043537091450678946	3.11110045563924E-4
245243/Duck/Vietnam/2013-04-07/H5N1	2013.2630136986302	0.044287091450678946	0.0011117406411466704
245242/Chicken/Vietnam/2013-04-05/H5N1	2013.2575342465752	0.04102709145067895	-0.002114505628463055
143653/Muscovy_duck/Vietnam/2013-01-07/H5N1	2013.0164383561644	0.04168709145067894	3.0658508661011996E-5
143277/Muscovy_duck/Vietnam/2013-01-07/H5N1	2013.0164383561644	0.04168709145067894	3.0658508661011996E-5
245236/Duck/Vietnam/2013-05-06/H5N1	2013.3424657534247	0.038417091450678946	-0.005247688449497197
245298/Duck/Vietnam/2013-01-25/H5N1	2013.0657534246575	0.04112709145067895	-8.331250648425589E-4
136194/Duck/Vietnam/2012-09-09/H5N1	2012.688524590164	0.039277091450678946	-3.5937439649145336E-4
170857/Chicken/Vietnam/2012-09-13/H5N1	2012.6994535519125	0.039277091450678946	-4.266974106540214E-4
136253/Duck/Vietnam/2012-09-21/H5N1	2012.72131147541	0.03907709145067894	-7.613434389844922E-4
136191/Duck/Vietnam/2012-08-25/H5N1	2012.6475409836066	0.038417091450678946	-9.669130933751616E-4
136138/Chicken/Vietnam/2012-08-15/H5N1	2012.620218579235	0.038917091450678946	-2.9860555796430016E-4
136189/Duck/Vietnam/2012-08-21/H5N1	2012.636612021858	0.038917091450678946	-3.9959007921081674E-4
245291/Duck/Vietnam/2013-01-22/H5N1	2013.0575342465754	0.03861709145067895	-0.0032924944692598115
245271/Duck/Vietnam/2013-01-03/H5N1	2013.0054794520547	0.03491709145067894	-0.006671834030560216
266792/Chicken/Indonesia/2016-03-30/H5N1	2016.2431693989072	0.06639709145067893	0.004863815246587494
266794/Chicken/Indonesia/2016-04-01/H5N1	2016.2486338797814	0.06573709145067894	0.004170153739505328
266804/Chicken/Indonesia/2016-03-08/H5N1	2016.1830601092897	0.06377709145067895	0.0026140918244896283
266807/Quail/Indonesia/2015-11-24/H5N1	2015.8958904109588	0.06051709145067895	0.0011230731891380547
266806/Duck/Indonesia/2016-03-29/H5N1	2016.24043715847	0.06305709145067895	0.0015406460001285982
266789/Duck/Indonesia/2016-03-29/H5N1	2016.24043715847	0.061487091450678946	-2.9353999871403746E-5
266805/Chicken/Indonesia/2016-03-14/H5N1	2016.1994535519125	0.05884709145067895	-0.002416892696755109
266790/Duck/Indonesia/2016-03-30/H5N1	2016.2431693989072	0.057537091450678944	-0.003996184753412492
266803/Duck/Indonesia/2016-03-03/H5N1	2016.1693989071039	0.059557091450678945	-0.0015217544078031664
266791/Chicken/Indonesia/2016-04-05/H5N1	2016.25956284153	0.062297091450678944	6.628307253409918E-4
266796/Chicken/Indonesia/2016-02/H5N1	2016.1263661202186	0.05710709145067895	-0.0037066700395319424
266793/Chicken/Indonesia/2016-03-30/H5N1	2016.2431693989072	0.05987709145067895	-0.0016561847534124832
266811/Chicken/Indonesia/2016-02-03/H5N1	2016.0901639344263	0.05790709145067895	-0.0026836625551134377
266797/Muscovy_duck/Indonesia/2016-04-04/H5N1	2016.2568306010928	0.05809709145067895	-0.0035203385211179175
266801/Chicken/Indonesia/2016-03-18/H5N1	2016.2103825136612	0.06072709145067895	-6.042157109194535E-4
266799/eagle/Indonesia/2016-03-07/H5N1	2016.1803278688524	0.05810709145067895	-0.0030390774219675037
266800/Chicken/Indonesia/2016-03-25/H5N1	2016.2295081967213	0.06079709145067895	-6.520309857070555E-4
266802/Chicken/Indonesia/2016-01-08/H5N1	2016.01912568306	0.05881709145067895	-0.001336062963045205
266809/Chicken/Indonesia/2014-07/H5N1	2014.5375570776257	0.05403709145067895	0.003010482312074264
266810/Chicken/Indonesia/2014-08/H5N1	2014.622488584475	0.053237091450678946	0.0016872994910436742
266795/Duck/Indonesia/2016-04-04/H5N1	2016.2568306010928	0.06296709145067894	0.0013496614788820749
134260/Duck/Indonesia/2012-11-12/H5N1	2012.863387978142	0.041137091450678946	4.2345737688081336E-4
144287/Myna/Austria/2013-06-07/H5N1	2013.4301369863015	0.04289709145067896	-0.0013077481357237977
